movieId,title,genres,title_original,genres_original,title_display,title_clean,title_for_matching,genres_for_matching,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_filmnoir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_scifi,genre_thriller,genre_war,genre_western
109773,Crazy Kind of Love (2013),Comedy|Drama|Romance,Crazy Kind of Love (2013),Comedy|Drama|Romance,Crazy Kind of Love (2013),Crazy Kind of Love (2013),crazy kind of love,comedy drama romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109776,Dick Figures The Movie (2013),Action|Adventure|Animation,Dick Figures: The Movie (2013),Action|Adventure|Animation,Dick Figures The Movie (2013),Dick Figures The Movie (2013),dick figures the movie,action adventure animation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109779,Choppertown The Sinners (2005),Action|Adventure|Documentary,Choppertown: The Sinners (2005),Action|Adventure|Documentary,Choppertown The Sinners (2005),Choppertown The Sinners (2005),choppertown the sinners,action adventure documentary,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109781,Werewolf Boy A (Neukdaesonyeon) (2012),Drama|Fantasy|Romance,"Werewolf Boy, A (Neuk-dae-so-nyeon) (2012)",Drama|Fantasy|Romance,Werewolf Boy A (Neukdaesonyeon) (2012),Werewolf Boy A (Neukdaesonyeon) (2012),werewolf boy a neukdaesonyeon,drama fantasy romance,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
109783,Trouble at Timpetill (Enfants de Timpelbach Les) (2008),Adventure|Children|Fantasy,"Trouble at Timpetill (Enfants de Timpelbach, Les) (2008)",Adventure|Children|Fantasy,Trouble at Timpetill (Enfants de Timpelbach Les) (2008),Trouble at Timpetill (Enfants de Timpelbach Les) (2008),trouble at timpetill enfants de timpelbach les,adventure children fantasy,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109786,Carmina and Amen (Carmina y amn) (2014),Comedy|Drama,Carmina and Amen (Carmina y amén) (2014),Comedy|Drama,Carmina and Amen (Carmina y amn) (2014),Carmina and Amen (Carmina y amn) (2014),carmina and amen carmina y amn,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109790,Ashura (2005),Action|Fantasy,Ashura (2005),Action|Fantasy,Ashura (2005),Ashura (2005),ashura,action fantasy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109793,Queen of Outer Space (1958),Adventure|Fantasy|Sci-Fi,Queen of Outer Space (1958),Adventure|Fantasy|Sci-Fi,Queen of Outer Space (1958),Queen of Outer Space (1958),queen of outer space,adventure fantasy scifi,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109796,Special Correspondents (Envoys trs spciaux) (2009),Comedy,Special Correspondents (Envoyés très spéciaux) (2009),Comedy,Special Correspondents (Envoys trs spciaux) (2009),Special Correspondents (Envoys trs spciaux) (2009),special correspondents envoys trs spciaux,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109798,Buddies (Colegas) (2012),Adventure|Comedy,Buddies (Colegas) (2012),Adventure|Comedy,Buddies (Colegas) (2012),Buddies (Colegas) (2012),buddies colegas,adventure comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109800,Quebrando o Tabu (2011),Documentary,Quebrando o Tabu (2011),Documentary,Quebrando o Tabu (2011),Quebrando o Tabu (2011),quebrando o tabu,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109802,Man from the Future The (O Homem do Futuro) (2011),Comedy|Fantasy|Sci-Fi,"Man from the Future, The (O Homem do Futuro) (2011)",Comedy|Fantasy|Sci-Fi,Man from the Future The (O Homem do Futuro) (2011),Man from the Future The (O Homem do Futuro) (2011),man from the future the o homem do futuro,comedy fantasy scifi,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109808,Dove The (1974),Drama|Romance,"Dove, The (1974)",Drama|Romance,Dove The (1974),Dove The (1974),dove the,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109810,Elena Undone (2010),Drama|Romance,Elena Undone (2010),Drama|Romance,Elena Undone (2010),Elena Undone (2010),elena undone,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109812,Romance in a Minor Key (Romanze in Moll) (1943),Drama|Romance,Romance in a Minor Key (Romanze in Moll) (1943),Drama|Romance,Romance in a Minor Key (Romanze in Moll) (1943),Romance in a Minor Key (Romanze in Moll) (1943),romance in a minor key romanze in moll,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109833,Blackbeard the Pirate (1952),Adventure,"Blackbeard, the Pirate (1952)",Adventure,Blackbeard the Pirate (1952),Blackbeard the Pirate (1952),blackbeard the pirate,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109837,Blackjack Ketchum Desperado (1956),Western,"Blackjack Ketchum, Desperado (1956)",Western,Blackjack Ketchum Desperado (1956),Blackjack Ketchum Desperado (1956),blackjack ketchum desperado,western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109846,Mr Peabody Sherman (2014),Adventure|Animation|Comedy,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,Mr Peabody Sherman (2014),Mr Peabody Sherman (2014),mr peabody sherman,adventure animation comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109848,Under the Skin (2013),Horror|Sci-Fi|Thriller,Under the Skin (2013),Horror|Sci-Fi|Thriller,Under the Skin (2013),Under the Skin (2013),under the skin,horror scifi thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
109850,Need for Speed (2014),Action|Crime|Drama|IMAX,Need for Speed (2014),Action|Crime|Drama|IMAX,Need for Speed (2014),Need for Speed (2014),need for speed,action crime drama imax,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
109853,Barefoot (2014),Comedy|Drama|Romance,Barefoot (2014),Comedy|Drama|Romance,Barefoot (2014),Barefoot (2014),barefoot,comedy drama romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109858,Entre ses mains (2005),Drama|Romance|Thriller,Entre ses mains (2005),Drama|Romance|Thriller,Entre ses mains (2005),Entre ses mains (2005),entre ses mains,drama romance thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
109864,Veronica Mars (2014),Comedy|Crime|Drama,Veronica Mars (2014),Comedy|Crime|Drama,Veronica Mars (2014),Veronica Mars (2014),veronica mars,comedy crime drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109867,Kung Fu Tootsie (2007),Action|Comedy,Kung Fu Tootsie (2007),Action|Comedy,Kung Fu Tootsie (2007),Kung Fu Tootsie (2007),kung fu tootsie,action comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109869,All for the Winner (Dou sing) (1990),Action|Comedy,All for the Winner (Dou sing) (1990),Action|Comedy,All for the Winner (Dou sing) (1990),All for the Winner (Dou sing) (1990),all for the winner dou sing,action comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109881,She Does Not Drink Smoke or Flirt But She Talks (1970),Comedy,"She Does Not Drink, Smoke or Flirt But... She Talks (1970)",Comedy,She Does Not Drink Smoke or Flirt But She Talks (1970),She Does Not Drink Smoke or Flirt But She Talks (1970),she does not drink smoke or flirt but she talks,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109887,Great Passage The (Fune wo amu) (2013),Drama,"Great Passage, The (Fune wo amu) (2013)",Drama,Great Passage The (Fune wo amu) (2013),Great Passage The (Fune wo amu) (2013),great passage the fune wo amu,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109889,Cranford (2007),Drama,Cranford (2007),Drama,Cranford (2007),Cranford (2007),cranford,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109891,Sonny Boy (1989),Action|Drama|Thriller,Sonny Boy (1989),Action|Drama|Thriller,Sonny Boy (1989),Sonny Boy (1989),sonny boy,action drama thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
109893,Chiko (2008),Crime|Drama,Chiko (2008),Crime|Drama,Chiko (2008),Chiko (2008),chiko,crime drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109895,Bad Words (2013),Comedy,Bad Words (2013),Comedy,Bad Words (2013),Bad Words (2013),bad words,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109897,Son of God (2014),Drama,Son of God (2014),Drama,Son of God (2014),Son of God (2014),son of god,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109902,Fightville (2011),Documentary,Fightville (2011),Documentary,Fightville (2011),Fightville (2011),fightville,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109904,Choke (1999),Documentary,Choke (1999),Documentary,Choke (1999),Choke (1999),choke,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109910,Blind Date (2007),Comedy|Drama|Romance,Blind Date (2007),Comedy|Drama|Romance,Blind Date (2007),Blind Date (2007),blind date,comedy drama romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109917,Blond Cheat (Blonde Cheat) (1938),Comedy|Romance,Blond Cheat (Blonde Cheat) (1938),Comedy|Romance,Blond Cheat (Blonde Cheat) (1938),Blond Cheat (Blonde Cheat) (1938),blond cheat blonde cheat,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109919,Blonde Fever (1944),Comedy|Drama,Blonde Fever (1944),Comedy|Drama,Blonde Fever (1944),Blonde Fever (1944),blonde fever,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109921,Meth (2006),Documentary,Meth (2006),Documentary,Meth (2006),Meth (2006),meth,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109923,You Will Be My Son (Tu seras mon fils) (2011),Drama,You Will Be My Son (Tu seras mon fils) (2011),Drama,You Will Be My Son (Tu seras mon fils) (2011),You Will Be My Son (Tu seras mon fils) (2011),you will be my son tu seras mon fils,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109925,It Is Written in the Stars Inspector Palmu (Thdet kertovat komisario Palmu) (1962),Crime|Mystery,"It Is Written in the Stars, Inspector Palmu (Tähdet kertovat, komisario Palmu) (1962)",Crime|Mystery,It Is Written in the Stars Inspector Palmu (Thdet kertovat komisario Palmu) (1962),It Is Written in the Stars Inspector Palmu (Thdet kertovat komisario Palmu) (1962),it is written in the stars inspector palmu thdet kertovat komisario palmu,crime mystery,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
109929,Superpower (2008),Documentary,Superpower (2008),Documentary,Superpower (2008),Superpower (2008),superpower,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109931,Repentance (Monanieba) (1984),Drama,Repentance (Monanieba) (1984),Drama,Repentance (Monanieba) (1984),Repentance (Monanieba) (1984),repentance monanieba,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109935,The Artist and the Model (2012),Drama,The Artist and the Model (2012),Drama,The Artist and the Model (2012),The Artist and the Model (2012),the artist and the model,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109941,Puss in Boots The Three Diablos (2012),Animation|Comedy,Puss in Boots: The Three Diablos (2012),Animation|Comedy,Puss in Boots The Three Diablos (2012),Puss in Boots The Three Diablos (2012),puss in boots the three diablos,animation comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109943,Head Over Heels (De Pernas pro Ar) (2010),Comedy,Head Over Heels (De Pernas pro Ar) (2010),Comedy,Head Over Heels (De Pernas pro Ar) (2010),Head Over Heels (De Pernas pro Ar) (2010),head over heels de pernas pro ar,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109945,Meu Passado Me Condena O Filme (2013),Comedy|Romance,Meu Passado Me Condena: O Filme (2013),Comedy|Romance,Meu Passado Me Condena O Filme (2013),Meu Passado Me Condena O Filme (2013),meu passado me condena o filme,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109947,My Mom Is a Character (Minha Me uma Pea O Filme) (2013),Comedy,My Mom Is a Character (Minha Mãe é uma Peça: O Filme) (2013),Comedy,My Mom Is a Character (Minha Me uma Pea O Filme) (2013),My Mom Is a Character (Minha Me uma Pea O Filme) (2013),my mom is a character minha me uma pea o filme,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109949,Blood Out (2011),Action,Blood Out (2011),Action,Blood Out (2011),Blood Out (2011),blood out,action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109951,Daylight (Daglicht) (2013),Action|Thriller,Daylight (Daglicht) (2013),Action|Thriller,Daylight (Daglicht) (2013),Daylight (Daglicht) (2013),daylight daglicht,action thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109953,Cat Concerto The (1947),Animation|Children|Comedy,"Cat Concerto, The (1947)",Animation|Children|Comedy,Cat Concerto The (1947),Cat Concerto The (1947),cat concerto the,animation children comedy,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109963,French Minister The (Quai dOrsay) (2013),Comedy,"French Minister, The (Quai d'Orsay) (2013)",Comedy,French Minister The (Quai dOrsay) (2013),French Minister The (Quai dOrsay) (2013),french minister the quai dorsay,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109968,Why Dont You Play In Hell (Jigoku de naze warui) (2013),Action|Drama,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama,Why Dont You Play In Hell (Jigoku de naze warui) (2013),Why Dont You Play In Hell (Jigoku de naze warui) (2013),why dont you play in hell jigoku de naze warui,action drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109971,Ocho apellidos vascos (2014),Comedy,Ocho apellidos vascos (2014),Comedy,Ocho apellidos vascos (2014),Ocho apellidos vascos (2014),ocho apellidos vascos,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109979,Blonde Inspiration (1941),Comedy|Drama|Romance,Blonde Inspiration (1941),Comedy|Drama|Romance,Blonde Inspiration (1941),Blonde Inspiration (1941),blonde inspiration,comedy drama romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109981,Such Good Friends (1971),Comedy|Drama,Such Good Friends (1971),Comedy|Drama,Such Good Friends (1971),Such Good Friends (1971),such good friends,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109983,Sextette (1978),Comedy|Musical|Romance,Sextette (1978),Comedy|Musical|Romance,Sextette (1978),Sextette (1978),sextette,comedy musical romance,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
109985,Human Factor The (1979),Drama|Thriller,"Human Factor, The (1979)",Drama|Thriller,Human Factor The (1979),Human Factor The (1979),human factor the,drama thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
109987,Love Simple (2009),Comedy|Romance,Love Simple (2009),Comedy|Romance,Love Simple (2009),Love Simple (2009),love simple,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109989,On My Way (Elle sen va) (2013),Comedy|Drama,On My Way (Elle s'en va) (2013),Comedy|Drama,On My Way (Elle sen va) (2013),On My Way (Elle sen va) (2013),on my way elle sen va,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109991,Spider (2007),Action|Drama,Spider (2007),Action|Drama,Spider (2007),Spider (2007),spider,action drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109993,George AJ (2009),Animation|Children|Comedy,George & A.J. (2009),Animation|Children|Comedy,George AJ (2009),George AJ (2009),george aj,animation children comedy,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110004,Next Man The (1976),Action|Thriller,"Next Man, The (1976)",Action|Thriller,Next Man The (1976),Next Man The (1976),next man the,action thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110006,Wanda Nevada (1979),Comedy|Mystery|Romance|Western,Wanda Nevada (1979),Comedy|Mystery|Romance|Western,Wanda Nevada (1979),Wanda Nevada (1979),wanda nevada,comedy mystery romance western,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
110008,Human Factor The (Human Factor The) (1975),Drama|Thriller,"'Human' Factor, The (Human Factor, The) (1975)",Drama|Thriller,Human Factor The (Human Factor The) (1975),Human Factor The (Human Factor The) (1975),human factor the human factor the,drama thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
110030,Bless Me Ultima (2013),Drama|War,"Bless Me, Ultima (2013)",Drama|War,Bless Me Ultima (2013),Bless Me Ultima (2013),bless me ultima,drama war,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110032,Blondes at Work (1938),Crime|Drama|Mystery|Romance,Blondes at Work (1938),Crime|Drama|Mystery|Romance,Blondes at Work (1938),Blondes at Work (1938),blondes at work,crime drama mystery romance,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
110034,Blondie of the Follies (1932),Comedy,Blondie of the Follies (1932),Comedy,Blondie of the Follies (1932),Blondie of the Follies (1932),blondie of the follies,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110042,Schwestern (2013),Comedy,Schwestern (2013),Comedy,Schwestern (2013),Schwestern (2013),schwestern,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110044,Dragonwyck (1946),Drama|Mystery|Thriller,Dragonwyck (1946),Drama|Mystery|Thriller,Dragonwyck (1946),Dragonwyck (1946),dragonwyck,drama mystery thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
110046,Hunting Party The (1971),Action|Drama|Western,"Hunting Party, The (1971)",Action|Drama|Western,Hunting Party The (1971),Hunting Party The (1971),hunting party the,action drama western,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110048,Grandmas Boy (1922),Action|Comedy|Romance,Grandma's Boy (1922),Action|Comedy|Romance,Grandmas Boy (1922),Grandmas Boy (1922),grandmas boy,action comedy romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110052,Stay as You Are (1978),Drama|Romance,Stay as You Are (1978),Drama|Romance,Stay as You Are (1978),Stay as You Are (1978),stay as you are,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
110056,Our Modern Maidens (1929),Comedy|Drama,Our Modern Maidens (1929),Comedy|Drama,Our Modern Maidens (1929),Our Modern Maidens (1929),our modern maidens,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110058,Broderskab (Brotherhood) (2009),Drama,Broderskab (Brotherhood) (2009),Drama,Broderskab (Brotherhood) (2009),Broderskab (Brotherhood) (2009),broderskab brotherhood,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110061,Two Queens and One Consort (Twee vorstinnen en een vorst) (1981),Drama,Two Queens and One Consort (Twee vorstinnen en een vorst) (1981),Drama,Two Queens and One Consort (Twee vorstinnen en een vorst) (1981),Two Queens and One Consort (Twee vorstinnen en een vorst) (1981),two queens and one consort twee vorstinnen en een vorst,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110063,Le crocodile du Botswanga (2014),Comedy,Le crocodile du Botswanga (2014),Comedy,Le crocodile du Botswanga (2014),Le crocodile du Botswanga (2014),le crocodile du botswanga,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110065,Stunts (1977),Drama|Mystery,Stunts (1977),Drama|Mystery,Stunts (1977),Stunts (1977),stunts,drama mystery,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
110067,WW and the Dixie Dancekings (1975),Comedy,W.W. and the Dixie Dancekings (1975),Comedy,WW and the Dixie Dancekings (1975),WW and the Dixie Dancekings (1975),ww and the dixie dancekings,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110070,From Within (2008),Horror|Thriller,From Within (2008),Horror|Thriller,From Within (2008),From Within (2008),from within,horror thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
110088,Blood on the Arrow (1964),Western,Blood on the Arrow (1964),Western,Blood on the Arrow (1964),Blood on the Arrow (1964),blood on the arrow,western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110090,Bloodfist (1989),Action,Bloodfist (1989),Action,Bloodfist (1989),Bloodfist (1989),bloodfist,action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110102,Captain America The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,Captain America The Winter Soldier (2014),Captain America The Winter Soldier (2014),captain america the winter soldier,action adventure scifi imax,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110104,Pioneer (Pionr) (2013),Thriller,Pioneer (Pionér) (2013),Thriller,Pioneer (Pionr) (2013),Pioneer (Pionr) (2013),pioneer pionr,thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110106,Naked Harbour (Vuosaari) (2012),Drama,Naked Harbour (Vuosaari) (2012),Drama,Naked Harbour (Vuosaari) (2012),Naked Harbour (Vuosaari) (2012),naked harbour vuosaari,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110108,Asphalt Playground (La cit rose) (2012),Comedy,Asphalt Playground (La cité rose) (2012),Comedy,Asphalt Playground (La cit rose) (2012),Asphalt Playground (La cit rose) (2012),asphalt playground la cit rose,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110110,Starred Up (2013),Drama,Starred Up (2013),Drama,Starred Up (2013),Starred Up (2013),starred up,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110114,Kill Me Now (2012),Comedy|Horror,Kill Me Now (2012),Comedy|Horror,Kill Me Now (2012),Kill Me Now (2012),kill me now,comedy horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110116,Key of Life (Kagidorob no mesoddo) (2012),Comedy|Crime|Romance,Key of Life (Kagi-dorobô no mesoddo) (2012),Comedy|Crime|Romance,Key of Life (Kagidorob no mesoddo) (2012),Key of Life (Kagidorob no mesoddo) (2012),key of life kagidorob no mesoddo,comedy crime romance,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
110127,Noah (2014),Adventure|Drama|IMAX,Noah (2014),Adventure|Drama|IMAX,Noah (2014),Noah (2014),noah,adventure drama imax,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
110130,Nut Job The (2014),Adventure|Animation|Children|Comedy,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,Nut Job The (2014),Nut Job The (2014),nut job the,adventure animation children comedy,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110134,Belle and Sebastien (Belle et Sbastien) (2013),Adventure,Belle and Sebastien (Belle et Sébastien) (2013),Adventure,Belle and Sebastien (Belle et Sbastien) (2013),Belle and Sebastien (Belle et Sbastien) (2013),belle and sebastien belle et sbastien,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110136,Amazonia (2013),Adventure|Documentary,Amazonia (2013),Adventure|Documentary,Amazonia (2013),Amazonia (2013),amazonia,adventure documentary,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110138,Aya of Yop City (2013),Animation|Comedy,Aya of Yop City (2013),Animation|Comedy,Aya of Yop City (2013),Aya of Yop City (2013),aya of yop city,animation comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110151,20 Mule Team (1940),Western,20 Mule Team (1940),Western,20 Mule Team (1940),20 Mule Team (1940),20 mule team,western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110153,Challenge for Robin Hood A (1967),Adventure,"Challenge for Robin Hood, A (1967)",Adventure,Challenge for Robin Hood A (1967),Challenge for Robin Hood A (1967),challenge for robin hood a,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110155,Man Called Adam A (1966),Drama,"Man Called Adam, A (1966)",Drama,Man Called Adam A (1966),Man Called Adam A (1966),man called adam a,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110157,April Showers (1948),Musical,April Showers (1948),Musical,April Showers (1948),April Showers (1948),april showers,musical,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110159,April Showers (2009),Drama,April Showers (2009),Drama,April Showers (2009),April Showers (2009),april showers,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110161,Battle of Rogue River (1954),Western,Battle of Rogue River (1954),Western,Battle of Rogue River (1954),Battle of Rogue River (1954),battle of rogue river,western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110163,Aujourdhui (2012),Drama,Aujourd'hui (2012),Drama,Aujourdhui (2012),Aujourdhui (2012),aujourdhui,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110171,Gabrielle (2013),Drama|Romance,Gabrielle (2013),Drama|Romance,Gabrielle (2013),Gabrielle (2013),gabrielle,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
110173,Wolf (2013),Crime|Drama|Thriller,Wolf (2013),Crime|Drama|Thriller,Wolf (2013),Wolf (2013),wolf,crime drama thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
110177,Who Is Killing the Great Chefs of Europe (1978),Comedy|Crime|Mystery,Who Is Killing the Great Chefs of Europe? (1978),Comedy|Crime|Mystery,Who Is Killing the Great Chefs of Europe (1978),Who Is Killing the Great Chefs of Europe (1978),who is killing the great chefs of europe,comedy crime mystery,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110179,Stardust (1974),Drama,Stardust (1974),Drama,Stardust (1974),Stardust (1974),stardust,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110181,Green Slime The (1968),Drama|Horror|Sci-Fi,"Green Slime, The (1968)",Drama|Horror|Sci-Fi,Green Slime The (1968),Green Slime The (1968),green slime the,drama horror scifi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
110190,Blondie Johnson (1933),Crime|Drama,Blondie Johnson (1933),Crime|Drama,Blondie Johnson (1933),Blondie Johnson (1933),blondie johnson,crime drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110194,Mistaken for Strangers (2013),Comedy|Documentary,Mistaken for Strangers (2013),Comedy|Documentary,Mistaken for Strangers (2013),Mistaken for Strangers (2013),mistaken for strangers,comedy documentary,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
